FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
"16NOV2021:00:00:00,91 o mas,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,1"
16NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,3
16NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,1,1,,0
"16NOV2021:00:00:00,91 o mas,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,1"
26NOV2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
07DEC2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,0,,1
09DEC2021:00:00:00,31 a 40,M,Sinopharm,Privado,0,1,,0
09DEC2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
14DEC2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,1,,1
14DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,140,89,,80
14DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,398,1144,,0
06NOV2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,4,,694
06NOV2021:00:00:00,61 a 70,F,Sinopharm,Público,14,16,,12
06NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público,5,4,,628
06NOV2021:00:00:00,61 a 70,M,Sinopharm,Público,6,19,,5
06NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,1,,2052
06NOV2021:00:00:00,71 a 80,F,Sinopharm,Público,12,7,,32
06NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,3,,1274
06NOV2021:00:00:00,71 a 80,M,Sinopharm,Público,4,1,,8
06NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,2,,102
06NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,5,5,,0
06NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,0,,50
06NOV2021:00:00:00,81 a 90,M,Sinopharm,Público,3,2,,0
06NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,15
06NOV2021:00:00:00,91 o mas,F,Sinopharm,Público,1,0,,0
06NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,,8
06NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
18NOV2021:00:00:00,41 a 50,M,Sinopharm,Público,23,19,,1
18NOV2021:00:00:00,41 a 50,M,Sputnik,Público,1,62,,1
18NOV2021:00:00:00,51 a 60,F,AstraZeneca,Público,24,24,,193
18NOV2021:00:00:00,51 a 60,F,Sinopharm,Público,7,8,,3
18NOV2021:00:00:00,51 a 60,F,Sputnik,Público,0,28,,0
"18NOV2021:00:00:00,51 a 60,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
18NOV2021:00:00:00,51 a 60,M,AstraZeneca,Público,21,16,,118
18NOV2021:00:00:00,51 a 60,M,Sinopharm,Público,14,9,,3
18NOV2021:00:00:00,51 a 60,M,Sputnik,Público,0,27,,0
18NOV2021:00:00:00,61 a 70,F,AstraZeneca,Público,6,10,,136
18NOV2021:00:00:00,61 a 70,F,Sinopharm,Público,16,5,,1
18NOV2021:00:00:00,61 a 70,F,Sputnik,Público,0,6,,1
18NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público,10,7,,109
18NOV2021:00:00:00,61 a 70,M,Sinopharm,Público,3,3,,2
18NOV2021:00:00:00,61 a 70,M,Sputnik,Público,0,9,,0
"18NOV2021:00:00:00,61 a 70,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,0,,1"
18NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público,7,4,,209
18NOV2021:00:00:00,71 a 80,F,Sinopharm,Público,1,1,,12
18NOV2021:00:00:00,71 a 80,F,Sputnik,Público,0,4,,0
18NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,2,,155
18NOV2021:00:00:00,71 a 80,M,Sinopharm,Público,1,2,,4
18NOV2021:00:00:00,71 a 80,M,Sputnik,Público,0,3,,1
18NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,4,1,,63
18NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,2,5,,11
18NOV2021:00:00:00,81 a 90,F,Sputnik,Público,0,4,,0
25SEP2021:00:00:00,31 a 40,F,Sputnik,Público,178,0,,0
25SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,456,,0
25SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,11,129,,0
25SEP2021:00:00:00,31 a 40,M,Sputnik,Público,734,0,,0
25SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,3,442,,1
25SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,9,60,,0
25SEP2021:00:00:00,41 a 50,F,Sputnik,Público,98,0,,0
25SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,372,,0
25SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,12,37,,0
25SEP2021:00:00:00,41 a 50,M,Sputnik,Público,156,0,,0
25SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,470,,0
25SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,8,17,,0
25SEP2021:00:00:00,51 a 60,F,Sputnik,Público,38,0,,0
25SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,1,414,,0
25SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,4,18,,0
25SEP2021:00:00:00,51 a 60,M,Sputnik,Público,67,0,,0
25SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,0,77,,0
25SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,4,11,,0
25SEP2021:00:00:00,61 a 70,F,Sputnik,Público,16,0,,0
25SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,0,79,,0
25SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,1,15,,0
25SEP2021:00:00:00,61 a 70,M,Sputnik,Público,29,0,,0
25SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,18,,0
25SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,0,4,,0
25SEP2021:00:00:00,71 a 80,F,Sputnik,Público,5,0,,0
25SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,11,,0
25SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,0,5,,0
25SEP2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,,0
25SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,7,,0
25SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,0,1,,0
25SEP2021:00:00:00,81 a 90,F,Sputnik,Público,3,0,,0
25SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,4,,0
25SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,0,3,,0
25SEP2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
25SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,,0
25SEP2021:00:00:00,91 o mas,F,Sputnik,Público,3,0,,0
25SEP2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,1,,0
"14DEC2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,146,270,,1209"
14DEC2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
14DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,135,65,,47
14DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,398,1164,,0
14DEC2021:00:00:00,30 o menos,M,Sputnik,Público,7,162,,0
"14DEC2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,3"
"14DEC2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,159,279,,837"
14DEC2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,0,,5
14DEC2021:00:00:00,31 a 40,F,AstraZeneca,Público,63,42,,256
14DEC2021:00:00:00,31 a 40,F,Sinopharm,Público,49,38,,1
14DEC2021:00:00:00,31 a 40,F,Sputnik,Público,4,114,,0
"14DEC2021:00:00:00,31 a 40,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,3"
"14DEC2021:00:00:00,31 a 40,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2,5,,2358"
14DEC2021:00:00:00,31 a 40,M,AstraZeneca,Público,91,54,,107
14DEC2021:00:00:00,31 a 40,M,Sinopharm,Público,43,48,,0
14DEC2021:00:00:00,31 a 40,M,Sputnik,Público,5,116,,0
"14DEC2021:00:00:00,31 a 40,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,2,0,,0"
"14DEC2021:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,1"
"14DEC2021:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,1571"
14DEC2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,0,,18
14DEC2021:00:00:00,41 a 50,F,AstraZeneca,Público,45,39,,966
14DEC2021:00:00:00,41 a 50,F,Sinopharm,Público,34,30,,0
14DEC2021:00:00:00,41 a 50,F,Sputnik,Público,3,63,,0
"14DEC2021:00:00:00,41 a 50,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
"14DEC2021:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,0,,4"
"14DEC2021:00:00:00,41 a 50,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,6,,2087"
14DEC2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,0,,17
14DEC2021:00:00:00,41 a 50,M,AstraZeneca,Público,45,37,,849
14DEC2021:00:00:00,41 a 50,M,Sinopharm,Público,31,22,,0
14DEC2021:00:00:00,41 a 50,M,Sputnik,Público,2,62,,0
08FEB2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,,0
03MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,1,0,,0
"08MAR2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2,0,,0"
15MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,0
27MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,0,1,,0
"31MAR2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,0"
"03APR2021:00:00:00,31 a 40,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,1,,0"
05APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,0
14JUN2021:00:00:00,31 a 40,F,Sinopharm,Privado,1,0,,0
27JUN2021:00:00:00,51 a 60,F,Sputnik,Público,0,1,,0
09JUL2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
"20SEP2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
"03OCT2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
06OCT2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,1,,0
01NOV2021:00:00:00,30 o menos,M,Sputnik,Privado,0,1,,0
17DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,55,65,,74
17DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,660,929,,0
17DEC2021:00:00:00,30 o menos,F,Sputnik,Público,0,115,,0
"17DEC2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,198,251,,932"
17DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,89,76,,54
17DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,648,898,,0
13DEC2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,0,,1
13DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,99,70,,62
13DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,449,450,,0
13DEC2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,,0
13DEC2021:00:00:00,30 o menos,F,Sputnik,Público,7,143,,0
"13DEC2021:00:00:00,30 o menos,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
"13DEC2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,1,,1"
"13DEC2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,99,76,,452"
13DEC2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,1
13DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,114,79,,31
13DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,491,402,,1
13DEC2021:00:00:00,30 o menos,M,Sputnik,Público,15,136,,0
21JUN2021:00:00:00,71 a 80,M,Sputnik,Público,2,0,,
16AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,1,0,,0
18AUG2021:00:00:00,71 a 80,F,Sinopharm,Público,0,5,,0
18AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,1,3,,0
18AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,0,4,,0
19AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,122,,0
19AUG2021:00:00:00,30 o menos,F,Moderna,Público,445,5,,0
19AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,20,245,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Público,1461,5,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
19AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,6,98,,0
19AUG2021:00:00:00,30 o menos,M,Moderna,Público,571,3,,0
19AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,45,246,,0
19AUG2021:00:00:00,30 o menos,M,Sputnik,Público,1450,8,,0
19AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,4,167,,0
19AUG2021:00:00:00,31 a 40,F,Moderna,Público,2,22,,0
19AUG2021:00:00:00,31 a 40,F,Sinopharm,Público,23,370,,0
19AUG2021:00:00:00,31 a 40,F,Sputnik,Público,202,14,,0
19AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público,3,169,,0
19AUG2021:00:00:00,31 a 40,M,Moderna,Público,0,9,,0
19AUG2021:00:00:00,31 a 40,M,Sinopharm,Público,20,402,,0
19AUG2021:00:00:00,31 a 40,M,Sputnik,Público,211,4,,0
19AUG2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,229,,0
19AUG2021:00:00:00,41 a 50,F,Moderna,Público,0,14,,0
19AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,13,149,,0
19AUG2021:00:00:00,41 a 50,F,Sputnik,Público,163,18,,0
19AUG2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,178,,0
19AUG2021:00:00:00,41 a 50,M,Moderna,Público,0,9,,0
19AUG2021:00:00:00,41 a 50,M,Sinopharm,Público,11,109,,0
19AUG2021:00:00:00,41 a 50,M,Sputnik,Público,156,13,,0
19AUG2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,1114,,0
19AUG2021:00:00:00,51 a 60,F,Moderna,Público,0,88,,0
19AUG2021:00:00:00,51 a 60,F,Sinopharm,Público,6,46,,0
19AUG2021:00:00:00,51 a 60,F,Sputnik,Público,97,49,,0
19AUG2021:00:00:00,51 a 60,M,AstraZeneca,Público,0,1202,,0
19AUG2021:00:00:00,51 a 60,M,Moderna,Público,1,84,,0
19AUG2021:00:00:00,51 a 60,M,Sinopharm,Público,12,30,,0
19AUG2021:00:00:00,51 a 60,M,Sputnik,Público,89,34,,0
19AUG2021:00:00:00,61 a 70,F,AstraZeneca,Público,0,51,,0
19AUG2021:00:00:00,61 a 70,F,Moderna,Público,1,360,,0
19AUG2021:00:00:00,61 a 70,F,Sinopharm,Público,2,18,,0
19AUG2021:00:00:00,61 a 70,F,Sputnik,Público,27,200,,0
19AUG2021:00:00:00,61 a 70,M,AstraZeneca,Público,0,36,,0
19AUG2021:00:00:00,61 a 70,M,Moderna,Público,0,373,,0
19AUG2021:00:00:00,61 a 70,M,Sinopharm,Público,3,9,,0
19AUG2021:00:00:00,61 a 70,M,Sputnik,Público,18,150,,0
19AUG2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,21,,0
19AUG2021:00:00:00,71 a 80,F,Moderna,Público,0,96,,0
19AUG2021:00:00:00,71 a 80,F,Sinopharm,Público,0,8,,0
19AUG2021:00:00:00,71 a 80,F,Sputnik,Público,11,276,,0
19AUG2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,11,,0
19AUG2021:00:00:00,71 a 80,M,Moderna,Público,0,45,,0
19AUG2021:00:00:00,71 a 80,M,Sinopharm,Público,0,7,,0
19AUG2021:00:00:00,71 a 80,M,Sputnik,Público,6,163,,0
19AUG2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,3,,0
19AUG2021:00:00:00,81 a 90,F,Moderna,Público,0,24,,0
19AUG2021:00:00:00,81 a 90,F,Sinopharm,Público,2,7,,0
19AUG2021:00:00:00,81 a 90,F,Sputnik,Público,3,38,,0
19AUG2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,3,,0
19AUG2021:00:00:00,81 a 90,M,Moderna,Público,0,9,,0
19AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,0,2,,0
19AUG2021:00:00:00,81 a 90,M,Sputnik,Público,2,19,,0
19AUG2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,,0
19AUG2021:00:00:00,91 o mas,F,Moderna,Público,0,9,,0
19AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,0,1,,0
19AUG2021:00:00:00,91 o mas,F,Sputnik,Público,0,10,,0
19AUG2021:00:00:00,91 o mas,M,Sputnik,Público,1,2,,0
18SEP2021:00:00:00,41 a 50,M,Sinopharm,Privado,0,1,,0
20SEP2021:00:00:00,30 o menos,M,Moderna,Público,1,0,,0
20SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,4,,0
20SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,3,,0
20SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,4,,0
23SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,,0
23SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,3,,0
23SEP2021:00:00:00,51 a 60,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,61 a 70,F,Moderna,Público,0,6,,0
23SEP2021:00:00:00,61 a 70,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,5,,0
23SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,9,,0
23SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,12,,0
23SEP2021:00:00:00,81 a 90,M,Moderna,Público,0,1,,0
23SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,3,,0
24SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,2,,0
24SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,1,,0
24SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,2,,0
24SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,2,0,,0
27SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,1,,0
27SEP2021:00:00:00,51 a 60,M,Moderna,Público,0,1,,0
27SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,3,,0
27SEP2021:00:00:00,71 a 80,M,Moderna,Público,0,2,,0
27SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,3,,0
27SEP2021:00:00:00,81 a 90,M,Moderna,Público,0,3,,0
27SEP2021:00:00:00,91 o mas,F,Moderna,Público,0,1,,0
28SEP2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,2,,0
28SEP2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,4,,0
24JUN2021:00:00:00,61 a 70,F,Sputnik,Público nacional,0,1,,0
"20JUL2021:00:00:00,31 a 40,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
24JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
26JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público nacional,0,1,,0
15AUG2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,2,,0
21AUG2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,1,,0
25AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
"25AUG2021:00:00:00,61 a 70,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,1,0,,0"
07SEP2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,1,,0
07SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
09SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
11SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público nacional,0,1,,0
11SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
11SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público nacional,0,1,,0
13SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público nacional,0,1,,0
16SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,2,,0
17SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público nacional,0,1,,0
26SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público nacional,0,2,,0
26SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
27SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,1,,0
01OCT2021:00:00:00,30 o menos,F,Moderna,Público nacional,0,1,,0
10OCT2021:00:00:00,41 a 50,F,AstraZeneca,Público,0,3,,0
10OCT2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,2,,0
10OCT2021:00:00:00,61 a 70,M,Moderna,Público,0,1,,0
10OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,1,,0
"16OCT2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,0,1,,0"
"18OCT2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,1,5,,0"
"18OCT2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Privado,2,2,,0"
19OCT2021:00:00:00,30 o menos,F,AstraZeneca,Público,46,1394,,0
19OCT2021:00:00:00,30 o menos,F,Moderna,Público,9,65,,0
19OCT2021:00:00:00,30 o menos,F,Sinopharm,Público,269,380,,0
19OCT2021:00:00:00,30 o menos,F,Sputnik,Público,53,1060,,0
"19OCT2021:00:00:00,30 o menos,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,9,0,,0"
"19OCT2021:00:00:00,30 o menos,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2266,10,,0"
19OCT2021:00:00:00,30 o menos,M,AstraZeneca,Público,43,1375,,0
19OCT2021:00:00:00,30 o menos,M,Moderna,Público,3,85,,0
19OCT2021:00:00:00,30 o menos,M,Sinopharm,Público,336,368,,0
19OCT2021:00:00:00,30 o menos,M,Sputnik,Público,41,1031,,0
"19OCT2021:00:00:00,30 o menos,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,6,0,,0"
"19OCT2021:00:00:00,30 o menos,M,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,2514,7,,0"
19OCT2021:00:00:00,31 a 40,F,AstraZeneca,Público,14,508,,0
19OCT2021:00:00:00,31 a 40,F,Sinopharm,Público,115,165,,0
19OCT2021:00:00:00,31 a 40,F,Sputnik,Público,16,524,,0
"19OCT2021:00:00:00,31 a 40,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,4,0,,0"
"19OCT2021:00:00:00,31 a 40,F,""vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)"",Público,0,2,,0"
19OCT2021:00:00:00,31 a 40,M,AstraZeneca,Público,29,608,,0
19OCT2021:00:00:00,31 a 40,M,Moderna,Público,0,1,,0
19OCT2021:00:00:00,31 a 40,M,Sinopharm,Público,146,187,,0
19OCT2021:00:00:00,31 a 40,M,Sputnik,Público,27,557,,0
"19OCT2021:00:00:00,31 a 40,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,3,0,,0"
19OCT2021:00:00:00,41 a 50,F,AstraZeneca,Público,11,391,,0
19OCT2021:00:00:00,41 a 50,F,Moderna,Público,0,1,,0
19OCT2021:00:00:00,41 a 50,F,Sinopharm,Público,56,129,,0
19OCT2021:00:00:00,41 a 50,F,Sputnik,Público,5,396,,0
"19OCT2021:00:00:00,41 a 50,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,3,0,,0"
19OCT2021:00:00:00,41 a 50,M,AstraZeneca,Público,14,417,,0
19OCT2021:00:00:00,41 a 50,M,Sinopharm,Público,54,107,,1
19OCT2021:00:00:00,41 a 50,M,Sputnik,Público,12,420,,0
"19OCT2021:00:00:00,41 a 50,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
19OCT2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,225,,1
19OCT2021:00:00:00,51 a 60,F,Moderna,Público,0,1,,0
19OCT2021:00:00:00,51 a 60,F,Sinopharm,Público,37,62,,0
19OCT2021:00:00:00,51 a 60,F,Sputnik,Público,10,217,,0
19OCT2021:00:00:00,51 a 60,M,AstraZeneca,Público,5,225,,0
19OCT2021:00:00:00,51 a 60,M,Moderna,Público,0,2,,0
19OCT2021:00:00:00,51 a 60,M,Sinopharm,Público,28,65,,0
19OCT2021:00:00:00,51 a 60,M,Sputnik,Público,4,208,,0
"19OCT2021:00:00:00,51 a 60,M,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,1,0,,0"
19OCT2021:00:00:00,61 a 70,F,AstraZeneca,Público,5,182,,0
19OCT2021:00:00:00,61 a 70,F,Sinopharm,Público,14,26,,0
19OCT2021:00:00:00,61 a 70,F,Sputnik,Público,0,92,,0
13SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,5,26,,0
13SEP2021:00:00:00,41 a 50,F,Sputnik,Público,0,1,,0
"13SEP2021:00:00:00,41 a 50,F,""vacuna Coronavirus (CANSINO), vial x 1 dosis"",Público,123,0,,0"
13SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,3,79,,0
13SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,9,15,,0
13SEP2021:00:00:00,41 a 50,M,Sputnik,Público,2,0,,0
