id,Humidity,Wind_Speed_kmh,rumbo_viento_grados,visibilidad_km,presion_mbar,lluvia,descripcion,temperatura
4878,1.0,15.57,271.0,2.59,1010.69,si,Normal,9.91
4879,0.68,9.32,100.0,9.98,1011.72,si,Warm,18.84
4880,0.84,4.36,154.0,11.45,1008.17,si,Normal,12.48
4881,0.61,13.8,130.0,15.13,1015.51,si,Warm,25.97
4882,0.93,8.95,330.0,9.9,1032.69,si,Cold,1.11
4883,0.92,10.92,141.0,2.93,1008.14,si,Cold,4.38
4884,0.71,24.2,348.0,9.76,1014.03,si,Warm,21.73
4885,0.75,17.55,140.0,9.98,1014.18,si,Normal,8.16
4886,0.73,7.65,142.0,14.91,1006.88,si,Warm,18.98
4887,0.79,3.41,199.0,0.0,1018.8,si,Normal,7.87
4888,0.45,2.56,337.0,11.21,1008.78,si,Warm,32.11
4889,0.54,7.37,344.0,10.35,1020.84,si,Warm,18.93
4890,0.9,4.73,19.0,11.98,1015.93,si,Warm,22.62
4891,0.81,26.48,329.0,11.13,999.65,si,Normal,11.94
4892,0.34,19.85,282.0,9.98,1018.54,si,Warm,27.08
4893,0.93,5.3,289.0,6.02,1015.45,si,Normal,7.11
4894,0.61,25.84,232.0,10.35,1005.96,si,Normal,14.94
4895,0.96,10.92,139.0,4.2,1021.23,si,Normal,7.85
4896,1.0,11.21,312.0,10.95,1006.92,si,Normal,16.09
4897,0.46,14.91,290.0,11.4,1016.35,si,Warm,24.97
4898,0.88,3.25,161.0,4.31,1004.52,si,Normal,7.06
4899,0.63,15.86,295.0,13.65,1015.13,si,Warm,22.84
4900,0.6,9.9,9.0,15.18,1021.5,si,Normal,15.36
4901,0.75,4.64,20.0,10.67,1022.19,si,Normal,12.61
4902,0.96,6.38,319.0,15.73,1014.15,si,Normal,12.27
4903,0.84,4.14,147.0,11.04,1010.33,si,Normal,17.6
4904,0.93,12.56,110.0,7.91,991.41,si,Normal,17.02
4905,0.85,11.08,71.0,6.3,1016.02,si,Cold,1.04
4906,0.61,11.01,128.0,15.83,1014.49,si,Warm,23.67
4907,0.69,21.64,316.0,9.98,1001.03,si,Normal,5.05
4908,0.67,4.89,159.0,16.1,1018.59,si,Normal,13.98
4909,0.9,3.69,291.0,15.83,1022.88,si,Normal,8.04
4910,0.5,10.4,164.0,15.55,1021.96,si,Warm,19.17
4911,0.42,9.6,131.0,9.98,1019.65,si,Warm,23.84
4912,0.89,6.39,198.0,14.91,1011.09,si,Cold,3.86
4913,0.66,7.45,154.0,11.03,1030.96,no,Cold,-6.94
4914,0.95,10.88,321.0,3.11,1013.47,si,Cold,3.79
4915,0.52,0.0,0.0,9.98,1019.4,si,Normal,17.22
4916,0.74,3.32,143.0,11.27,1014.08,si,Warm,20.98
4917,0.69,1.96,340.0,15.55,1008.97,si,Warm,22.01
4918,0.89,2.96,148.0,14.81,1021.02,si,Normal,10.06
4919,0.58,4.83,210.0,11.27,1007.0,si,Warm,25.0
4920,0.37,4.38,8.0,15.55,1031.02,si,Normal,11.1
4921,0.86,40.8,310.0,11.27,1006.16,si,Normal,5.83
4922,0.52,7.55,222.0,11.45,1013.89,si,Warm,28.46
4923,0.68,11.27,20.0,9.98,1025.11,si,Normal,15.98
4924,0.42,20.08,290.0,9.98,1007.71,si,Warm,25.0
4925,0.83,6.02,40.0,15.83,1029.24,si,Normal,9.99
4926,0.93,4.88,240.0,8.26,1013.87,si,Normal,8.39
4927,0.64,4.6,140.0,10.05,1031.66,si,Cold,2.22
4928,0.88,10.24,137.0,10.22,1019.2,si,Normal,17.07
4929,0.78,2.25,68.0,14.96,1017.52,si,Normal,15.79
4930,0.75,2.96,298.0,7.97,1024.0,si,Normal,12.15
4931,0.49,29.5,312.0,10.35,1014.22,si,Warm,20.89
4932,0.92,16.79,11.0,9.98,1033.75,si,Cold,1.62
4933,0.46,14.06,190.0,16.1,1010.43,si,Warm,19.01
4934,0.49,16.49,339.0,11.45,1012.33,si,Warm,32.38
4935,0.43,12.12,304.0,15.55,1010.08,si,Warm,30.99
4936,0.86,8.23,34.0,2.69,1022.32,si,Normal,6.01
4937,0.81,13.33,209.0,11.0,1016.58,si,Cold,0.08
4938,0.93,9.13,192.0,10.66,1007.71,si,Normal,5.82
4939,0.57,19.27,190.0,10.35,1009.33,si,Normal,9.07
4940,0.85,1.61,290.0,4.99,1024.9,si,Cold,2.22
4941,0.8,3.35,172.0,15.18,1012.58,si,Warm,21.41
4942,0.44,12.38,0.0,15.55,1029.96,si,Normal,9.15
4943,0.45,16.71,90.0,15.83,1020.18,si,Normal,17.92
4944,0.48,14.49,10.0,11.27,1012.7,si,Cold,3.89
4945,0.8,10.61,131.0,14.91,1017.8,si,Normal,12.67
4946,0.79,16.07,49.0,11.27,1020.66,si,Normal,6.16
4947,0.83,15.47,30.0,9.98,1017.15,si,Normal,8.82
4948,0.81,16.99,69.0,15.83,1013.21,no,Cold,-2.81
4949,0.92,14.46,281.0,16.1,1011.74,no,Cold,-0.69
4950,0.99,4.23,264.0,2.11,1017.22,si,Cold,1.3
4951,0.96,10.56,38.0,1.58,1024.73,si,Cold,1.13
4952,0.28,15.65,20.0,16.1,1019.73,si,Warm,31.13
4953,0.65,23.15,160.0,11.21,990.53,si,Normal,17.78
4954,0.92,4.17,197.0,14.33,1008.37,si,Warm,19.62
4955,0.74,10.56,314.0,11.08,1015.5,si,Warm,25.89
4956,0.66,30.59,150.0,9.98,1007.8,si,Normal,11.11
4957,0.71,10.26,170.0,15.83,1000.81,si,Warm,23.54
4958,0.61,12.69,300.0,9.98,1016.45,si,Cold,3.74
4959,0.93,11.09,312.0,11.98,1015.44,si,Warm,18.89
4960,0.93,3.14,148.0,15.83,1015.88,si,Normal,16.62
4961,0.53,10.59,218.0,11.45,1020.85,si,Warm,25.91
4962,0.63,14.22,202.0,15.83,1014.4,si,Normal,10.14
4963,0.65,33.47,338.0,15.83,1006.6,si,Normal,10.68
4964,0.35,11.25,258.0,10.37,1010.9,si,Warm,30.92
4965,0.98,9.13,171.0,3.83,1033.15,si,Normal,6.46
4966,0.86,6.44,70.0,9.98,1020.86,si,Normal,8.33
4967,0.75,31.59,332.0,10.22,1011.05,si,Normal,12.19
4968,0.68,10.72,90.0,11.27,1013.67,si,Warm,25.16
4969,1.0,3.43,17.0,7.13,1001.0,si,Normal,16.98
4970,0.72,14.15,110.0,11.21,1013.16,si,Normal,14.94
4971,0.89,5.89,142.0,8.34,1016.67,si,Normal,16.95
4972,0.38,14.41,209.0,15.55,1016.55,si,Warm,22.18
4973,0.87,10.48,294.0,15.18,1024.6,si,Normal,12.86
4974,0.34,26.08,241.0,10.35,1007.45,si,Normal,7.34
4975,0.54,33.21,20.0,9.98,1041.25,no,Cold,-5.05
4976,0.79,6.7,359.0,9.98,1019.2,si,Normal,14.53
4977,0.84,4.83,100.0,3.06,1040.8,no,Cold,-5.0
4978,0.77,6.44,140.0,16.1,1025.2,no,Cold,-5.56
4979,0.58,11.38,212.0,11.27,1013.91,si,Warm,23.84
4980,0.36,13.52,120.0,15.83,1017.44,si,Normal,7.08
4981,0.4,12.83,340.0,9.98,1014.23,si,Warm,23.86
4982,0.6,8.36,125.0,10.35,1027.9,si,Normal,7.31
4983,0.44,23.09,159.0,15.13,1014.68,si,Normal,16.08
4984,0.76,11.06,340.0,16.05,1027.25,si,Cold,4.44
4985,0.76,35.97,51.0,5.92,1028.02,no,Cold,0.0
4986,0.48,14.41,2.0,9.98,1018.99,si,Warm,28.96
4987,0.59,17.24,160.0,15.83,1002.46,si,Normal,11.16
4988,0.73,26.82,138.0,11.21,1008.07,si,Normal,6.94
4989,0.88,0.37,300.0,8.05,1027.92,no,Cold,-1.2
4990,0.77,3.8,344.0,15.55,1017.11,si,Normal,12.83
4991,0.49,14.02,61.0,16.1,1016.51,si,Normal,16.99
4992,0.95,11.21,310.0,15.83,1011.96,si,Normal,14.83
4993,0.96,19.58,98.0,7.91,995.44,si,Normal,4.86
4994,0.4,1.59,246.0,15.55,1014.95,si,Warm,21.96
4995,0.93,2.77,197.0,3.19,1038.49,no,Cold,-3.98
4996,0.58,12.8,160.0,16.1,1009.65,si,Warm,26.18
4997,0.95,5.33,331.0,14.96,1016.06,si,Normal,13.54
4998,0.59,8.81,322.0,9.98,1009.73,si,Warm,27.73
4999,0.61,10.93,160.0,15.83,1014.62,si,Normal,17.2
5000,0.91,5.86,334.0,14.96,1016.86,si,Normal,12.99
5001,0.86,17.24,149.0,5.88,1012.13,si,Cold,0.02
5002,0.82,16.95,212.0,8.13,1011.1,si,Normal,8.84
5003,0.86,11.19,359.0,16.1,1011.79,si,Normal,13.31
5004,0.93,6.15,60.0,9.98,1021.47,si,Normal,16.69
5005,0.81,9.68,181.0,10.05,1015.26,si,Cold,4.09
5006,0.88,6.67,300.0,9.76,1018.09,no,Cold,-2.33
5007,0.71,15.2,139.0,9.76,1022.18,si,Cold,2.01
5008,0.55,22.75,313.0,11.45,1020.79,si,Normal,13.77
5009,0.74,10.63,162.0,16.1,1017.48,si,Normal,13.26
5010,0.48,13.93,296.0,10.58,1017.16,si,Normal,14.23
5011,0.64,12.88,233.0,10.05,1015.25,si,Normal,17.8
5012,0.83,10.95,160.0,15.18,1021.82,si,Normal,10.67
5013,0.32,19.69,21.0,16.1,1018.36,si,Warm,22.8
5014,0.71,12.25,0.0,10.21,1027.45,si,Cold,2.68
5015,0.39,9.0,148.0,10.35,1006.23,si,Warm,28.89
5016,0.93,7.52,176.0,13.91,1013.63,si,Normal,10.66
5017,0.53,4.43,326.0,9.98,1021.13,si,Warm,22.88
5018,0.9,6.15,170.0,16.1,1024.53,si,Normal,14.36
5019,0.53,8.36,329.0,15.55,1014.97,si,Normal,18.19
5020,1.0,10.95,100.0,2.46,1019.08,si,Normal,7.67
5021,0.6,11.04,131.0,16.1,1009.58,si,Warm,27.75
5022,0.84,4.69,94.0,4.46,1028.75,si,Cold,0.25
5023,0.37,12.54,22.0,9.98,1008.56,si,Normal,17.33
5024,0.57,12.88,40.0,9.98,1018.4,si,Warm,20.0
5025,0.45,17.16,181.0,16.1,1008.38,si,Warm,31.13
5026,0.93,12.59,51.0,1.9,1018.25,si,Normal,7.21
5027,0.47,8.31,142.0,9.98,1018.97,si,Warm,23.96
5028,0.6,34.58,287.0,14.96,1005.56,si,Normal,8.24
5029,0.71,23.47,300.0,11.27,1010.62,si,Normal,7.2
5030,0.34,10.69,141.0,9.98,1019.49,si,Warm,27.2
5031,0.62,17.55,143.0,9.98,1025.61,si,Normal,17.27
5032,0.8,8.31,320.0,15.83,1008.88,si,Warm,20.81
5033,0.93,14.35,332.0,5.22,992.8,si,Normal,5.44
5034,0.69,8.47,190.0,11.08,1013.58,si,Warm,25.63
5035,0.73,4.46,266.0,11.08,1016.61,si,Normal,17.62
5036,0.71,36.06,300.0,10.26,1022.94,si,Normal,7.78
5037,1.0,0.14,210.0,2.51,1026.18,no,Cold,-7.76
5038,0.91,5.89,352.0,15.55,1018.88,si,Normal,12.59
5039,0.93,8.9,11.0,0.32,1010.94,si,Normal,4.93
5040,1.0,5.88,303.0,2.75,1020.03,si,Cold,2.79
5041,0.96,5.81,107.0,5.97,1022.68,si,Cold,3.11
5042,0.9,7.66,81.0,7.65,1025.03,no,Cold,-2.31
5043,0.58,5.26,29.0,15.55,1010.93,si,Warm,25.94
5044,0.79,4.48,160.0,7.41,1015.54,si,Warm,21.86
5045,0.46,11.27,160.0,9.98,1006.8,si,Warm,27.78
5046,0.53,0.0,0.0,9.98,1025.1,si,Warm,22.22
5047,0.61,30.59,280.0,11.27,1008.2,si,Normal,10.0
5048,0.32,4.89,161.0,9.98,1005.15,si,Warm,20.02
5049,1.0,7.79,191.0,0.21,1025.66,si,Cold,3.91
5050,0.88,3.27,204.0,7.21,1011.17,no,Cold,-2.13
5051,0.64,15.52,353.0,11.08,1014.69,si,Warm,21.89
5052,0.99,15.25,299.0,4.28,996.28,si,Cold,4.29
5053,0.96,3.17,17.0,6.3,1027.22,no,Cold,-1.21
5054,0.84,15.75,152.0,15.65,1015.75,si,Normal,9.49
5055,0.95,10.92,271.0,9.98,1012.49,si,Normal,15.63
5056,0.4,9.45,1.0,16.1,1015.5,si,Warm,23.98
5057,0.62,20.56,161.0,15.55,1007.16,si,Normal,11.88
5058,0.98,6.68,320.0,14.17,1016.9,si,Normal,16.93
5059,0.9,13.75,139.0,9.68,997.77,si,Normal,7.49
5060,0.96,4.83,156.0,4.69,1015.41,si,Cold,2.53
5061,0.72,13.62,129.0,15.65,1024.25,si,Normal,8.17
5062,0.76,11.19,154.0,10.79,1018.37,si,Normal,8.31
5063,0.37,20.08,310.0,16.1,1015.12,si,Warm,27.78
5064,0.9,6.6,36.0,2.99,1025.25,no,Cold,-5.58
5065,0.79,2.61,282.0,14.96,1017.82,si,Normal,18.63
5066,0.9,4.96,41.0,9.98,1015.01,si,Normal,18.82
5067,0.69,11.27,90.0,15.83,1019.13,si,Normal,11.88
5068,0.78,3.51,350.0,14.96,1020.75,si,Normal,10.68
5069,0.16,9.69,179.0,9.98,1011.52,si,Warm,37.89
5070,0.68,12.99,289.0,11.27,1009.59,si,Warm,22.27
5071,0.89,10.58,350.0,15.83,1018.86,si,Normal,15.04
5072,0.76,28.98,140.0,16.1,998.5,si,Normal,7.78
5073,0.92,7.24,258.0,14.39,1018.05,si,Normal,7.18
5074,0.65,6.31,160.0,9.98,1021.45,si,Cold,1.53
5075,0.87,12.69,353.0,4.25,1009.83,si,Normal,10.11
5076,0.42,16.58,174.0,10.58,1023.32,si,Normal,10.99
5077,0.96,10.84,179.0,0.16,1030.14,no,Cold,-1.38
5078,0.92,5.04,323.0,14.81,1023.61,no,Cold,-1.61
5079,1.0,3.28,210.0,1.42,1019.11,no,Cold,-2.13
5080,0.8,12.82,160.0,9.26,1019.68,si,Normal,6.96
5081,0.48,25.39,299.0,11.45,1023.83,si,Normal,12.08
5082,0.86,6.17,120.0,16.1,1015.48,si,Normal,9.47
5083,0.78,2.64,246.0,15.83,1011.66,si,Normal,11.58
5084,0.79,10.92,141.0,14.91,1029.02,si,Cold,1.72
5085,0.81,17.1,319.0,15.83,1010.36,si,Normal,12.13
5086,0.93,11.09,270.0,11.21,1007.48,si,Normal,7.2
5087,0.93,10.58,10.0,4.75,1010.06,si,Normal,15.03
5088,0.78,4.51,304.0,14.96,1015.56,si,Warm,20.64
5089,0.89,14.1,180.0,7.04,1019.77,si,Cold,3.84
5090,0.87,2.98,105.0,14.81,1012.02,si,Normal,17.6
5091,0.68,14.6,26.0,11.4,1015.71,si,Cold,1.05
5092,0.9,17.34,30.0,4.96,1023.99,si,Normal,9.99
5093,0.96,20.64,350.0,1.4,1004.49,si,Cold,0.51
5094,0.81,24.63,20.0,9.98,1025.22,si,Cold,0.58
5095,0.69,9.66,260.0,11.27,1009.7,si,Warm,23.89
5096,0.67,26.66,310.0,9.98,1019.84,si,Normal,17.22
5097,0.73,8.89,110.0,16.05,1015.61,si,Normal,17.76
5098,0.96,6.62,302.0,6.01,1017.02,si,Normal,13.84
5099,0.86,4.44,290.0,11.45,1017.86,si,Warm,21.18
5100,0.69,2.91,343.0,14.96,1026.98,si,Cold,1.4
5101,0.85,4.15,121.0,4.8,1020.38,si,Normal,5.29
5102,0.84,3.22,270.0,15.83,1010.81,si,Warm,20.56
5103,0.55,4.85,202.0,9.98,1019.35,si,Warm,23.67
5104,0.53,3.03,167.0,16.1,1024.11,si,Warm,22.24
5105,0.85,4.78,357.0,11.21,1013.95,si,Normal,16.29
5106,0.34,16.97,132.0,9.98,1017.99,si,Warm,27.29
5107,0.92,10.71,185.0,2.3,1026.78,si,Normal,7.54
5108,0.4,2.62,11.0,15.31,1019.33,si,Warm,21.45
5109,0.8,16.44,51.0,9.68,1017.88,si,Cold,0.85
5110,0.34,16.58,306.0,10.35,1011.75,si,Warm,27.66
5111,0.75,8.05,327.0,9.98,1024.73,si,Normal,10.32
5112,0.79,14.15,182.0,10.77,1019.08,si,Normal,6.74
5113,0.99,7.53,130.0,0.21,1028.83,si,Cold,0.67
5114,1.0,11.25,163.0,7.73,997.8,si,Normal,7.08
5115,0.84,3.17,238.0,9.9,1020.22,si,Normal,7.55
5116,1.0,6.79,274.0,4.91,1013.03,si,Normal,6.68
5117,0.39,19.06,331.0,10.35,1022.52,si,Normal,17.28
5118,0.8,5.15,0.0,9.98,1028.15,si,Normal,11.16
5119,0.5,6.23,207.0,16.1,1012.25,si,Warm,24.3
5120,0.15,2.59,198.0,10.35,1022.38,si,Warm,21.24
5121,0.69,20.38,51.0,11.45,1012.94,si,Warm,24.94
5122,0.81,11.27,280.0,16.1,1024.9,no,Cold,-5.56
5123,0.67,6.55,353.0,16.1,1018.49,si,Normal,12.15
5124,0.96,6.3,151.0,0.32,1027.24,no,Cold,-3.27
5125,0.37,0.26,9.0,10.05,1012.28,si,Warm,32.33
5126,0.93,12.43,170.0,9.9,1006.17,si,Normal,13.89
5127,0.48,20.53,245.0,15.55,1009.73,si,Warm,27.76
5128,0.73,4.57,131.0,3.98,1029.19,si,Cold,2.13
5129,0.52,20.41,191.0,9.98,996.75,si,Normal,15.91
5130,0.56,19.69,310.0,11.4,1021.45,si,Warm,18.88
5131,0.52,14.44,290.0,11.27,1019.36,si,Warm,21.08
5132,0.48,17.26,281.0,16.1,1015.26,si,Normal,15.97
5133,0.4,0.72,9.0,10.35,1027.24,si,Warm,21.21
5134,0.7,10.8,181.0,15.83,1017.24,si,Cold,2.83
5135,1.0,3.22,350.0,0.53,1023.27,si,Normal,7.21
5136,0.86,2.64,266.0,16.1,1017.74,si,Normal,13.36
5137,0.27,29.01,245.0,15.55,1011.25,si,Warm,26.79
5138,0.74,35.4,149.0,10.21,1026.04,no,Cold,-4.91
5139,0.72,7.76,21.0,12.08,1023.05,si,Normal,15.09
5140,0.46,19.08,150.0,15.83,1005.18,si,Warm,19.74
5141,0.5,3.33,232.0,10.35,1027.64,si,Warm,21.37
5142,1.0,25.16,30.0,2.5,1006.6,no,Cold,-0.14
5143,0.64,10.88,30.0,9.98,1020.63,si,Warm,20.98
5144,0.85,7.78,163.0,8.65,1022.69,si,Cold,1.27
5145,0.85,5.15,110.0,6.01,1027.92,no,Cold,-5.03
5146,0.84,1.88,294.0,16.1,1021.15,si,Normal,12.62
5147,0.83,3.03,193.0,16.1,1024.65,si,Normal,13.79
5148,0.89,5.23,4.0,14.96,1019.12,si,Normal,17.52
5149,0.72,1.66,243.0,9.98,1015.16,si,Warm,25.12
5150,0.93,3.72,282.0,7.91,1023.67,si,Normal,11.12
5151,0.83,23.68,290.0,9.98,1017.33,si,Normal,9.98
5152,0.93,24.87,348.0,4.28,1000.51,si,Cold,1.18
5153,0.93,6.76,215.0,2.8,1004.82,si,Normal,11.56
5154,0.79,22.86,150.0,9.9,1014.66,si,Normal,14.86
5155,0.92,6.3,248.0,11.4,1012.67,si,Normal,17.01
5156,0.38,4.89,69.0,10.05,1016.56,si,Warm,27.36
5157,0.68,4.46,40.0,10.05,1010.85,si,Normal,17.03
5158,0.72,27.87,159.0,10.21,999.03,si,Normal,12.8
5159,0.99,3.19,335.0,15.83,1017.04,si,Normal,14.42
5160,0.48,12.53,29.0,15.31,1015.81,si,Warm,24.16
5161,0.67,10.84,10.0,8.13,1020.41,si,Warm,23.73
5162,0.93,4.64,236.0,1.27,1002.85,si,Normal,6.06
5163,0.73,17.1,40.0,16.05,1010.67,si,Normal,7.82
5164,0.78,20.06,170.0,11.98,1020.04,si,Normal,17.76
5165,0.53,28.21,319.0,9.98,1021.66,si,Normal,7.89
5166,0.57,21.16,192.0,11.27,1009.46,si,Warm,19.92
5167,0.99,3.74,332.0,4.07,1028.93,si,Normal,4.99
5168,0.75,10.71,137.0,14.96,1008.59,si,Normal,17.77
5169,0.51,13.44,230.0,15.55,1010.76,si,Warm,22.74
5170,0.91,3.04,325.0,14.96,1016.13,si,Normal,15.97
5171,0.73,0.0,0.0,9.98,1017.2,si,Warm,18.89
5172,0.61,2.88,234.0,9.9,1024.46,si,Normal,12.57
5173,0.92,6.44,170.0,6.12,1018.8,si,Cold,3.33
5174,0.5,9.1,209.0,11.4,1015.46,si,Warm,27.09
5175,0.71,9.66,40.0,9.98,1029.2,no,Cold,-2.78
5176,0.21,15.55,239.0,9.98,1007.75,si,Warm,32.82
5177,0.79,17.08,160.0,14.46,1020.72,si,Normal,12.38
5178,0.48,9.61,282.0,9.98,1008.63,si,Warm,24.91
5179,0.86,3.19,161.0,15.83,1005.28,si,Normal,4.83
5180,0.63,23.89,281.0,11.45,1012.36,si,Warm,20.92
5181,0.93,5.75,170.0,6.84,1017.15,si,Warm,19.04
5182,0.98,6.44,340.0,5.64,1022.76,si,Normal,10.78
5183,0.88,6.3,120.0,14.59,1009.19,si,Warm,20.46
5184,0.93,14.12,1.0,3.28,1019.6,si,Normal,16.12
5185,0.76,3.32,239.0,9.98,1022.18,si,Normal,6.14
5186,0.75,17.11,151.0,12.22,1020.0,si,Normal,7.89
5187,0.71,11.22,309.0,15.83,1021.74,si,Normal,13.96
5188,1.0,7.2,16.0,0.39,1014.74,si,Normal,5.15
5189,0.75,9.48,134.0,15.15,1015.32,si,Normal,17.48
5190,1.0,2.98,236.0,6.2,1012.0,si,Normal,15.6
5191,0.65,23.72,320.0,10.26,1022.81,si,Normal,7.19
5192,0.93,2.35,351.0,11.3,1015.43,si,Normal,12.18
5193,0.51,12.98,7.0,10.35,1020.77,si,Warm,21.82
5194,0.96,6.47,331.0,6.91,1015.26,si,Cold,2.78
5195,0.59,12.88,240.0,11.27,1006.8,si,Warm,22.22
5196,0.9,11.14,318.0,11.27,1014.35,si,Normal,17.76
5197,0.53,13.11,179.0,15.83,1015.5,si,Warm,27.41
5198,0.84,13.09,168.0,8.28,1019.75,si,Cold,4.49
5199,0.93,3.09,113.0,9.55,1027.52,si,Normal,5.94
5200,0.87,8.34,261.0,10.21,1019.11,si,Normal,4.88
5201,0.59,10.08,301.0,11.4,1018.02,si,Warm,25.23
5202,0.5,3.48,66.0,8.13,1027.51,si,Normal,6.07
5203,0.86,4.83,310.0,9.85,1023.53,si,Normal,12.08
5204,0.83,10.5,140.0,14.96,1010.42,si,Normal,16.38
5205,1.0,4.81,19.0,1.43,1029.34,si,Cold,2.78
5206,0.52,21.96,127.0,11.4,1018.81,si,Warm,24.65
5207,0.91,21.14,21.0,2.3,0.0,no,Cold,-1.06
5208,0.82,3.12,7.0,15.83,1017.97,si,Normal,17.73
5209,0.25,3.09,161.0,9.98,1021.49,si,Normal,17.98
5210,0.93,2.87,301.0,2.48,1028.08,si,Cold,2.74
5211,0.68,4.43,230.0,9.98,1015.87,si,Warm,21.99
5212,0.95,3.35,41.0,3.49,1019.17,si,Normal,7.76
5213,0.78,3.22,190.0,15.83,1012.81,si,Warm,19.38
5214,0.83,6.07,170.0,15.83,1012.77,si,Normal,12.76
5215,0.38,4.96,111.0,15.83,1006.52,si,Warm,27.78
5216,0.63,14.02,88.0,9.98,1024.44,si,Normal,12.01
5217,0.38,26.89,319.0,10.05,1015.02,si,Warm,22.76
5218,0.62,21.54,309.0,9.98,1016.12,si,Normal,11.02
5219,0.57,7.97,175.0,10.35,1011.44,si,Warm,23.22
5220,0.64,11.27,150.0,9.98,1006.5,si,Normal,12.78
5221,0.82,12.45,44.0,9.98,1022.53,si,Normal,4.98
5222,0.76,12.78,5.0,11.4,1011.7,si,Warm,24.24
5223,0.77,10.43,92.0,11.45,1004.74,si,Warm,21.46
5224,0.92,3.25,241.0,6.07,1024.3,no,Cold,-5.16
5225,0.69,29.61,41.0,11.21,1012.11,si,Normal,12.89
5226,0.93,3.08,90.0,8.05,0.0,si,Normal,11.06
5227,0.48,20.35,192.0,9.98,1013.52,si,Warm,21.18
5228,0.25,7.26,173.0,9.98,1012.5,si,Warm,36.06
5229,0.92,6.44,250.0,15.31,1018.16,si,Normal,11.81
5230,0.93,2.8,32.0,0.4,1011.01,si,Normal,5.42
5231,0.6,7.6,49.0,9.98,1025.54,si,Normal,16.85
5232,0.89,15.34,357.0,4.89,1018.43,no,Cold,-1.12
5233,0.86,9.45,31.0,11.21,1022.37,si,Normal,11.09
5234,0.39,3.22,30.0,9.98,1018.7,si,Warm,25.0
5235,0.85,12.3,323.0,10.95,1016.6,si,Normal,18.66
5236,0.66,1.72,278.0,5.14,1034.61,no,Cold,-7.08
5237,0.76,20.17,151.0,11.9,996.67,no,Cold,-2.82
5238,0.52,11.27,160.0,16.1,1016.2,si,Warm,23.89
5239,0.9,5.51,298.0,11.03,1013.44,si,Normal,12.42
5240,0.4,13.77,200.0,10.35,1018.07,si,Warm,24.12
5241,0.72,23.72,140.0,10.4,1020.59,si,Normal,12.91
5242,0.9,5.28,317.0,9.98,1017.62,si,Normal,10.56
5243,0.8,25.26,301.0,11.45,1010.55,si,Normal,7.06
5244,0.96,10.79,170.0,4.83,1010.45,no,Cold,-2.78
5245,0.89,26.4,130.0,10.92,1011.54,si,Normal,7.81
5246,0.89,24.04,350.0,9.98,1007.78,si,Normal,12.83
5247,0.82,27.71,160.0,10.4,1001.01,si,Normal,7.81
5248,0.89,11.19,142.0,10.05,1010.62,si,Normal,8.96
5249,0.67,0.76,120.0,9.98,1025.38,si,Cold,2.85
5250,0.96,6.3,330.0,4.75,1021.95,si,Normal,9.82
5251,0.84,2.93,170.0,16.1,1014.05,si,Warm,19.83
5252,0.57,7.74,39.0,9.98,1022.88,si,Warm,22.74
5253,0.89,10.06,293.0,11.9,1015.75,si,Cold,2.32
5254,0.93,7.78,126.0,2.83,1007.18,no,Cold,-6.23
5255,0.69,11.37,118.0,14.96,1018.5,si,Normal,12.94
5256,1.0,0.76,111.0,0.26,1029.94,si,Normal,6.18
5257,0.83,13.81,128.0,16.05,1017.07,si,Normal,7.13
5258,0.82,12.32,352.0,9.98,1016.53,si,Normal,9.03
5259,0.92,3.53,188.0,15.83,1012.19,si,Normal,15.61
5260,0.73,10.24,5.0,14.96,1010.18,si,Cold,0.81
5261,0.83,10.58,197.0,9.9,1022.21,si,Normal,9.11
5262,0.94,1.61,50.0,0.52,1021.26,si,Normal,6.09
5263,0.42,3.04,183.0,9.98,1011.09,si,Warm,21.18
5264,0.6,17.71,180.0,9.98,1013.3,si,Warm,26.11
5265,1.0,17.39,271.0,6.02,996.76,si,Cold,2.62
5266,0.57,1.45,62.0,10.35,1017.06,si,Warm,19.11
5267,0.96,15.92,79.0,2.91,1010.38,no,Cold,-3.88
5268,0.9,20.27,40.0,16.1,1012.22,si,Normal,14.35
5269,0.9,0.0,0.0,14.81,1012.71,si,Normal,14.99
5270,0.66,17.39,300.0,9.98,1022.3,si,Normal,10.05
5271,0.45,9.61,90.0,16.1,1010.14,si,Warm,23.84
5272,0.87,3.43,349.0,16.1,1014.56,si,Normal,16.62
5273,0.77,13.31,169.0,10.21,1019.71,si,Normal,8.75
5274,0.15,23.75,249.0,9.98,1007.26,si,Warm,38.84
5275,0.33,12.03,329.0,9.98,1010.32,si,Warm,28.79
5276,0.96,3.17,22.0,0.16,1024.69,no,Cold,-7.68
5277,0.31,17.13,32.0,9.98,1023.57,si,Normal,17.33
5278,0.33,1.45,316.0,9.98,1011.19,si,Warm,31.04
5279,0.61,13.86,160.0,15.83,1016.75,si,Normal,11.63
5280,0.32,3.16,20.0,16.1,1026.61,si,Normal,12.2
5281,0.96,20.93,310.0,4.03,1011.1,no,Cold,0.0
5282,0.89,11.03,292.0,4.99,1013.04,si,Normal,10.58
5283,0.63,32.84,300.0,11.27,1017.03,si,Cold,2.24
5284,0.42,12.91,330.0,11.4,1007.7,si,Warm,22.81
5285,0.93,16.1,50.0,11.27,1011.0,si,Normal,5.0
5286,0.87,4.8,229.0,10.98,1011.68,si,Normal,17.15
